"GoId","Aspect"
"GO:0051660","P"
"GO:0060022","P"
"GO:0097016","F"
"GO:0097025","C"
"GO:0098919","F"
"GO:0099562","P"
"GO:0090038","P"
"GO:1903949","P"
"GO:1904199","P"
"GO:0048496","P"
"GO:0051661","P"
"GO:0005087","F"
"GO:0090226","P"
"GO:0003195","P"
"GO:2000723","P"
"GO:1905025","P"
"GO:0034334","P"
"GO:0003408","P"
"GO:0006337","P"
"GO:0071564","C"
"GO:0009374","F"
"GO:0007296","P"
"GO:0016308","F"
"GO:0016309","F"
"GO:0001164","F"
"GO:0001188","P"
"GO:1902661","P"
"GO:0001998","P"
"GO:0035385","P"
"GO:0043366","P"
"GO:0045198","P"
"GO:0097498","P"
"GO:1902766","P"
"GO:1903673","P"
"GO:0072750","P"
"GO:1901707","F"
"GO:0042800","F"
"GO:1905642","P"
"GO:0031618","C"
"GO:0061470","P"
"GO:0072619","P"
"GO:0001576","P"
"GO:0050512","F"
"GO:0005832","C"
"GO:0032783","C"
"GO:0004736","F"
"GO:0060718","P"
"GO:0004087","F"
"GO:0070409","P"
"GO:0071400","P"
"GO:1903718","P"
"GO:0001827","P"
"GO:0001828","P"
"GO:0031134","P"
"GO:0061676","F"
"GO:1904028","P"
"GO:0008024","C"
"GO:0040030","P"
"GO:0097027","F"
"GO:1903378","P"
"GO:2000346","P"
"GO:2000639","P"
"GO:0008506","F"
"GO:0015770","P"
"GO:0004768","F"
"GO:0004843","F"
"GO:0004450","F"
"GO:0006097","P"
"GO:0005095","F"
"GO:0010593","P"
"GO:0021972","P"
"GO:0043237","F"
"GO:0050929","P"
"GO:0090024","P"
"GO:0090260","P"
"GO:0021834","P"
"GO:0000308","C"
"GO:0015369","F"
"GO:0051562","P"
"GO:0099093","P"
"GO:1900069","P"
"GO:0004839","F"
"GO:0019778","F"
"GO:0039521","P"
"GO:0019002","F"
"GO:0038002","P"
"GO:0072255","P"
"GO:1905176","P"
"GO:0008426","F"
"GO:0032020","P"
"GO:0036488","C"
"GO:0038102","F"
"GO:0035623","P"
"GO:0097134","C"
"GO:0044378","F"
"GO:0004844","F"
"GO:0016890","F"
"GO:0097698","P"
"GO:0010482","P"
"GO:0001850","F"
"GO:0031871","F"
"GO:0004613","F"
"GO:0046327","P"
"GO:0061402","P"
"GO:1904640","P"
"GO:0006696","P"
"GO:0003878","F"
"GO:0097123","C"
"GO:0097124","C"
"GO:0019287","P"
"GO:0032937","C"
"GO:0003989","F"
"GO:0004075","F"
"GO:2001295","P"
"GO:0009949","P"
"GO:0016539","P"
"GO:0060782","P"
"GO:0060783","P"
"GO:0061189","P"
"GO:1905327","P"
"GO:2000062","P"
"GO:2000063","P"
"GO:2000357","P"
"GO:2000358","P"
"GO:2000729","P"
"GO:0042975","F"
"GO:0003406","P"
"GO:0048822","P"
"GO:0004792","F"
"GO:0009440","P"
"GO:0035928","P"
"GO:0032815","P"
"GO:0071461","P"
"GO:0000964","P"
"GO:0004654","F"
"GO:0071042","P"
"GO:0097222","P"
"GO:2000627","P"
"GO:0035718","F"
"GO:0008507","F"
"GO:0042296","F"
"GO:0035538","F"
"GO:1990108","P"
"GO:0002845","P"
"GO:1905404","P"
"GO:1905399","P"
"GO:0030305","F"
"GO:0098508","P"
"GO:1903538","P"
"GO:0019779","F"
"GO:0034727","P"
"GO:0051996","F"
"GO:0044805","P"
"GO:0000274","C"
"GO:0008311","F"
"GO:0009346","C"
"GO:0032896","F"
"GO:0019543","P"
"GO:1903966","P"
"GO:0004310","F"
"GO:0072432","P"
"GO:0047341","F"
"GO:0071557","P"
"GO:0005043","F"
"GO:0033564","P"
"GO:0006166","P"
"GO:0036021","C"
"GO:1905394","F"
"GO:0018153","P"
"GO:0060662","P"
"GO:0004913","F"
"GO:1990834","P"
"GO:0001880","P"
"GO:0021998","P"
"GO:0048352","P"
"GO:1904414","P"
"GO:1905285","P"
"GO:0061428","P"
"GO:0004705","F"
"GO:1902595","P"
"GO:0005367","F"
"GO:0015798","P"
"GO:0045381","P"
"GO:0045409","P"
"GO:0045751","P"
"GO:1904929","F"
"GO:1900169","P"
"GO:0016028","C"
"GO:0031467","C"
"GO:1990393","C"
"GO:0006211","P"
"GO:0070579","F"
"GO:1905929","P"
"GO:0060002","F"
"GO:0070247","P"
"GO:0061133","F"
"GO:0061185","P"
"GO:0005176","F"
"GO:0030197","F"
"GO:2000208","P"
"GO:0032449","C"
"GO:0010793","P"
"GO:0097676","P"
"GO:0040038","P"
"GO:0051295","P"
"GO:0051758","P"
"GO:0070649","P"
"GO:0005412","F"
"GO:0016586","C"
"GO:0071558","F"
"GO:0030891","C"
"GO:0048495","F"
"GO:0035426","P"
"GO:0003358","P"
"GO:0003359","P"
"GO:0007400","P"
"GO:0021530","P"
"GO:0021750","P"
"GO:0021902","P"
"GO:0060165","P"
"GO:0061100","P"
"GO:0061103","P"
"GO:0061104","P"
"GO:0071259","P"
"GO:0061031","P"
"GO:0004468","F"
"GO:0021935","P"
"GO:0016461","C"
"GO:0007076","P"
"GO:0017128","F"
"GO:0060816","P"
"GO:0120092","F"
"GO:0120094","P"
"GO:0048788","C"
"GO:0051373","F"
"GO:0007021","P"
"GO:0016936","F"
"GO:0052692","F"
"GO:0003065","P"
"GO:0032059","C"
"GO:0042694","P"
"GO:0007522","P"
"GO:0055009","P"
"GO:0070892","F"
"GO:0150024","P"
"GO:0150025","F"
"GO:0017077","F"
"GO:0030274","F"
"GO:0051695","P"
"GO:0006741","P"
"GO:1904465","P"
"GO:0019262","P"
"GO:0050121","F"
"GO:0042643","C"
"GO:0001671","F"
"GO:0090292","P"
"GO:0043924","F"
"GO:0070545","C"
"GO:0097051","P"
"GO:1903373","P"
"GO:0031941","C"
"GO:0016576","P"
"GO:0006051","P"
"GO:0001405","C"
"GO:0043503","P"
"GO:0004687","F"
"GO:0008609","F"
"GO:0008521","F"
"GO:0015876","P"
"GO:0016287","F"
"GO:0061689","C"
"GO:0110135","P"
"GO:1904928","F"
"GO:1990851","C"
"GO:1904935","P"
"GO:1990792","P"
"GO:2000011","P"
"GO:0000248","F"
"GO:0021797","P"
"GO:0097402","P"
"GO:0044375","P"
"GO:0004607","F"
"GO:0071386","P"
"GO:1905056","F"
"GO:0021913","P"
"GO:0061303","P"
"GO:0019448","P"
"GO:0005826","C"
"GO:0032796","P"
"GO:0097513","C"
"GO:1903919","P"
"GO:1905684","P"
"GO:0004335","F"
"GO:0019402","P"
"GO:0061623","P"
"GO:0004349","F"
"GO:0004350","F"
"GO:0006592","P"
"GO:0036438","P"
"GO:1902038","P"
"GO:1902257","P"
"GO:0061073","P"
"GO:1902747","P"
"GO:2001111","P"
"GO:0016476","P"
"GO:0009378","F"
"GO:0061749","F"
"GO:0070337","F"
"GO:0098530","P"
"GO:0061646","P"
"GO:1903233","P"
"GO:0004572","F"
"GO:0001729","F"
"GO:0042721","C"
"GO:0047620","F"
"GO:0034421","P"
"GO:0097621","F"
"GO:0000415","P"
"GO:0070171","P"
"GO:0140261","C"
"GO:0008109","F"
"GO:1902723","P"
"GO:0006660","P"
"GO:0047223","F"
"GO:0019806","F"
"GO:0050571","F"
"GO:0072513","P"
"GO:0034485","F"
"GO:0052659","F"
"GO:2001153","P"
"GO:0090138","P"
"GO:0061301","P"
"GO:0022615","P"
"GO:0004408","F"
"GO:0033499","P"
"GO:0006268","P"
"GO:0018063","P"
"GO:0050436","F"
"GO:0016971","F"
"GO:0045425","P"
"GO:0061665","F"
"GO:0099189","C"
"GO:1904647","P"
"GO:0099575","P"
"GO:0045505","F"
"GO:1904045","P"
"GO:0046449","P"
"GO:0061837","P"
"GO:0070012","F"
"GO:0071492","P"
"GO:1903644","P"
"GO:0008186","F"
"GO:0002196","F"
"GO:0004813","F"
"GO:0006419","P"
"GO:0140018","P"
"GO:2000370","P"
"GO:0007174","P"
"GO:0032419","C"
"GO:0004561","F"
"GO:0035617","P"
"GO:1903843","P"
"GO:0120014","F"
"GO:0140344","F"
"GO:0031315","C"
"GO:0004749","F"
"GO:0033277","P"
"GO:0051463","P"
"GO:0060125","P"
"GO:1904693","P"
"GO:0050976","P"
"GO:0022027","P"
"GO:0051959","F"
"GO:1905832","P"
"GO:0002276","P"
"GO:0003877","F"
"GO:0004824","F"
"GO:0006430","P"
"GO:0071787","P"
"GO:0098826","C"
"GO:2001178","P"
"GO:0008967","F"
"GO:0033699","F"
"GO:0120108","F"
"GO:0001147","F"
"GO:2000806","P"
"GO:0048698","P"
"GO:1990809","P"
"GO:0043813","F"
"GO:0090149","P"
"GO:0098559","C"
"GO:0098560","C"
"GO:0003747","F"
"GO:1900111","P"
"GO:0061709","P"
"GO:0032217","F"
"GO:0032218","P"
"GO:0062124","F"
"GO:0017005","F"
"GO:0005745","C"
"GO:0090730","C"
"GO:0070940","P"
"GO:0097552","P"
"GO:0008574","F"
"GO:0019158","F"
"GO:0008865","F"
"GO:1990165","F"
"GO:0072382","P"
"GO:0002189","C"
"GO:0004340","F"
"GO:0015247","F"
"GO:0021650","P"
"GO:0140326","F"
"GO:0140331","P"
"GO:1901612","F"
"GO:0015014","P"
"GO:0042328","F"
"GO:0007509","P"
"GO:0070761","C"
"GO:1990226","F"
"GO:0036317","F"
"GO:0070260","F"
"GO:1903244","P"
"GO:0043553","P"
"GO:1901097","P"
"GO:0070105","P"
"GO:1990592","P"
"GO:0005229","F"
"GO:0009922","F"
"GO:0034625","P"
"GO:0034626","P"
"GO:0042761","P"
"GO:0102336","F"
"GO:0102337","F"
"GO:0102338","F"
"GO:0102756","F"
"GO:0030579","P"
"GO:0031371","C"
"GO:0034450","F"
"GO:0019367","P"
"GO:0061632","F"
"GO:0070181","F"
"GO:0097431","C"
"GO:0001675","P"
"GO:0021540","P"
"GO:0090176","P"
"GO:1902309","P"
"GO:1905913","P"
"GO:0001302","P"
"GO:0007256","P"
"GO:0061739","P"
"GO:0075044","P"
"GO:0005885","C"
"GO:0036195","C"
"GO:0070358","P"
"GO:0089720","F"
"GO:0042008","F"
"GO:0045092","C"
"GO:0017159","F"
"GO:0099576","P"
"GO:1903238","P"
"GO:0004917","F"
"GO:0032773","P"
"GO:0051796","P"
"GO:0060901","P"
"GO:1902910","P"
"GO:0033030","P"
"GO:0034686","C"
"GO:0004910","F"
"GO:0050712","P"
"GO:0031731","F"
"GO:0048621","P"
"GO:0002336","P"
"GO:2000509","P"
"GO:0016608","F"
"GO:0031768","F"
"GO:0040010","P"
"GO:0004706","F"
"GO:0039689","P"
"GO:0080129","P"
"GO:0034451","C"
"GO:0051011","F"
"GO:1900106","P"
"GO:1905069","P"
"GO:0008190","F"
"GO:0031415","C"
"GO:2000719","P"
"GO:0071148","C"
"GO:0071149","C"
"GO:0006554","P"
"GO:0035566","P"
"GO:0039003","P"
"GO:0061360","P"
"GO:0072289","P"
"GO:0072305","P"
"GO:1900215","P"
"GO:1900218","P"
"GO:2000594","P"
"GO:2000597","P"
"GO:0034244","P"
"GO:0021956","P"
"GO:0035845","P"
"GO:0021678","P"
"GO:0043585","P"
"GO:0060426","P"
"GO:0061143","P"
"GO:0018095","P"
"GO:0045234","P"
"GO:0015439","F"
"GO:0035351","P"
"GO:0032525","P"
"GO:0004445","F"
"GO:1903565","P"
"GO:1903385","P"
"GO:0003226","P"
"GO:0036302","P"
"GO:0001833","P"
"GO:0000225","F"
"GO:0006682","P"
"GO:0008499","F"
"GO:0030259","P"
"GO:0047275","F"
"GO:0017198","P"
"GO:1990189","F"
"GO:1990190","F"
"GO:0018002","P"
"GO:0097500","P"
"GO:0071939","P"
"GO:0070097","F"
"GO:1902773","C"
"GO:0010808","P"
"GO:0061373","P"
"GO:1902748","P"
"GO:0045485","F"
"GO:0062076","F"
"GO:0032444","C"
"GO:0045183","F"
"GO:0016213","F"
"GO:0072428","P"
"GO:1903926","P"
"GO:0030108","F"
"GO:0022018","P"
"GO:0060366","P"
"GO:0060367","P"
"GO:0060873","P"
"GO:0060875","P"
"GO:0097510","P"
"GO:0072340","P"
"GO:0034230","P"
"GO:0034231","P"
"GO:1904877","P"
"GO:0042760","P"
"GO:0032900","P"
"GO:0043890","F"
"GO:0005715","C"
"GO:0043060","P"
"GO:0051257","P"
"GO:0019237","F"
"GO:0032301","C"
"GO:0032143","F"
"GO:0047280","F"
"GO:1905377","P"
"GO:0051915","P"
"GO:0004729","F"
"GO:0038168","P"
"GO:0006649","P"
"GO:0001174","P"
"GO:1990114","P"
"GO:0005590","C"
"GO:0061870","P"
"GO:1900143","P"
"GO:0035609","P"
"GO:1904492","F"
"GO:1904493","F"
"GO:2000612","P"
"GO:0035805","C"
"GO:0098595","C"
"GO:0018549","F"
"GO:0045617","P"
"GO:0061586","P"
"GO:0099156","P"
"GO:1990523","P"
"GO:1900224","P"
"GO:0071412","P"
"GO:0040032","P"
"GO:2000057","P"
"GO:0043973","P"
"GO:0060887","P"
"GO:2000049","P"
"GO:0070678","F"
"GO:0090522","P"
"GO:0043160","C"
"GO:0010085","P"
"GO:0048327","P"
"GO:0060460","P"
"GO:0060802","P"
"GO:0090010","P"
"GO:0043132","P"
"GO:1902463","P"
"GO:0060682","P"
"GO:0070625","P"
"GO:0071894","P"
"GO:0071678","P"
"GO:0007499","P"
"GO:0003142","P"
"GO:0060807","P"
"GO:0042945","F"
"GO:1905580","P"
"GO:1904864","P"
"GO:0005712","C"
"GO:1990147","F"
"GO:0051908","F"
"GO:0047419","F"
"GO:0090284","P"
"GO:0001139","F"
"GO:0032389","C"
"GO:0051754","P"
"GO:0000388","P"
"GO:0070478","P"
"GO:0051594","P"
"GO:0004109","F"
"GO:0044328","P"
"GO:0044329","P"
"GO:0044330","P"
"GO:0051694","P"
"GO:2000669","P"
"GO:0016495","F"
"GO:0110091","P"
"GO:0150090","P"
"GO:0070375","P"
"GO:0008074","C"
"GO:0052565","P"
"GO:0098925","P"
"GO:0090110","P"
"GO:0001920","P"
"GO:1905596","P"
"GO:1905601","P"
"GO:0097728","C"
"GO:0120134","C"
"GO:1905419","P"
"GO:0042758","P"
"GO:0045659","P"
"GO:0030379","F"
"GO:1900748","P"
"GO:0008195","F"
"GO:0042392","F"
"GO:0030742","F"
"GO:0008569","F"
"GO:0032487","P"
"GO:0070044","C"
"GO:0005869","C"
"GO:0005484","F"
"GO:0031775","F"
"GO:0061831","C"
"GO:0086039","F"
"GO:1903515","P"
"GO:2000418","P"
"GO:0004502","F"
"GO:0072139","P"
"GO:2000768","P"
"GO:1901740","P"
"GO:0051388","P"
"GO:0001550","P"
"GO:0036053","C"
"GO:1900035","P"
"GO:0030526","C"
"GO:0038043","P"
"GO:0004912","F"
"GO:0004914","F"
"GO:0014036","P"
"GO:0019100","P"
"GO:0035622","P"
"GO:0060221","P"
"GO:0060517","P"
"GO:0060532","P"
"GO:0060784","P"
"GO:0061145","P"
"GO:1905426","P"
"GO:1900758","P"
"GO:0006463","P"
"GO:0018874","P"
"GO:2000706","P"
"GO:2000798","P"
"GO:0060340","P"
"GO:0019056","P"
"GO:0071626","P"
"GO:0098583","P"
"GO:1905747","P"
"GO:1905748","P"
"GO:0036510","P"
"GO:1904154","P"
"GO:0034124","P"
"GO:0101006","F"
"GO:0045517","F"
"GO:0045518","F"
"GO:0008889","F"
"GO:0047395","F"
"GO:0020018","C"
"GO:0099526","P"
"GO:0071914","C"
"GO:0004113","F"
"GO:0034057","F"
"GO:0005298","F"
"GO:0051729","P"
"GO:0004565","F"
"GO:0051413","P"
"GO:0110026","P"
"GO:0005614","C"
"GO:0016174","F"
"GO:0001730","F"
"GO:0097486","C"
"GO:2000016","P"
"GO:1904263","P"
"GO:1904766","P"
"GO:0045523","F"
"GO:0045716","P"
"GO:0002528","P"
"GO:0034263","P"
"GO:0060139","P"
"GO:0070628","F"
"GO:1903892","P"
"GO:0035948","P"
"GO:0097647","P"
"GO:0034373","P"
"GO:0102009","F"
"GO:0003835","F"
"GO:0030527","F"
"GO:0071486","P"
"GO:0097473","P"
"GO:0036164","P"
"GO:0010814","P"
"GO:0010816","P"
"GO:0031302","C"
"GO:0034959","P"
"GO:0052591","F"
"GO:0004967","F"
"GO:0072560","P"
"GO:2000078","P"
"GO:0003326","P"
"GO:0003329","P"
"GO:0070095","F"
"GO:0061712","F"
"GO:1990145","P"
"GO:1902070","P"
"GO:0002194","P"
"GO:0030910","P"
"GO:0043049","P"
"GO:0046619","P"
"GO:0060214","P"
"GO:0060849","P"
"GO:0061114","P"
"GO:0090425","P"
"GO:2000979","P"
"GO:2000872","P"
"GO:0043983","P"
"GO:0071250","P"
"GO:1901860","P"
"GO:1904635","P"
"GO:1904639","P"
"GO:1990843","C"
"GO:1990844","C"
"GO:0035600","P"
"GO:0035598","F"
"GO:0031769","F"
"GO:0034657","C"
"GO:0048026","P"
"GO:0021691","P"
"GO:0016153","F"
"GO:0042138","P"
"GO:0002116","C"
"GO:0021637","P"
"GO:0021785","P"
"GO:0036486","P"
"GO:0060301","P"
"GO:0060666","P"
"GO:0061441","P"
"GO:0097102","P"
"GO:0097490","P"
"GO:0097491","P"
"GO:0150020","P"
"GO:1902287","P"
"GO:1902378","P"
"GO:1905040","P"
"GO:0016592","C"
"GO:0072362","P"
"GO:0042663","P"
"GO:0045813","P"
"GO:0061743","P"
"GO:0090082","P"
"GO:1901296","P"
"GO:1904723","P"
"GO:1905607","P"
"GO:0061772","P"
"GO:1903545","P"
"GO:0097135","C"
"GO:1900025","P"
"GO:1900028","P"
"GO:0019060","P"
"GO:0048386","P"
"GO:0030208","P"
"GO:0004906","F"
"GO:0033343","P"
"GO:0009956","P"
"GO:0042568","C"
"GO:0008330","F"
"GO:0060212","P"
"GO:0071387","P"
"GO:0030704","P"
"GO:0048074","P"
"GO:0060220","P"
"GO:0036033","F"
"GO:0000435","P"
"GO:0033142","F"
"GO:0061589","P"
"GO:0008449","F"
"GO:0014846","P"
"GO:0019800","P"
"GO:0005316","F"
"GO:0004800","F"
"GO:0042404","P"
"GO:0004775","F"
"GO:0004776","F"
"GO:0045244","C"
"GO:0051545","P"
"GO:0030504","F"
"GO:0006477","P"
"GO:0015015","P"
"GO:0070847","C"
"GO:0015319","F"
"GO:0036458","F"
"GO:0048499","P"
"GO:2000474","P"
"GO:0018025","F"
"GO:1990246","C"
"GO:0008068","F"
"GO:0060203","C"
"GO:0097401","P"
"GO:0015321","F"
"GO:0035921","P"
"GO:0070563","P"
"GO:1900387","P"
"GO:0019863","F"
"GO:1903614","P"
"GO:2000521","P"
"GO:2001189","P"
"GO:0033563","P"
"GO:1902842","P"
"GO:0015254","F"
"GO:0070295","P"
"GO:0018026","P"
"GO:0046975","F"
"GO:0003696","F"
"GO:0044861","P"
"GO:1903278","P"
"GO:0008290","C"
"GO:0018277","P"
"GO:0002357","P"
"GO:0008143","F"
"GO:0016024","P"
"GO:1904383","P"
"GO:0034673","C"
"GO:0043513","C"
"GO:0046789","F"
"GO:0048178","P"
"GO:0043240","C"
"GO:0007066","P"
"GO:0048476","C"
"GO:0033593","C"
"GO:0000730","P"
"GO:0017116","F"
"GO:0072757","P"
"GO:0010792","P"
"GO:0033557","C"
"GO:0072429","P"
"GO:0048257","F"
"GO:0071821","C"
"GO:0007284","P"
"GO:0010705","P"
"GO:0051026","P"
"GO:0061631","F"
"GO:0070979","P"
"GO:0016035","C"
"GO:2000042","P"
"GO:0005680","C"
"GO:0003374","P"
"GO:1990414","P"
"GO:1990918","P"
"GO:0000150","F"
"GO:0042431","P"
"GO:1901128","P"
"GO:1901684","P"
"GO:2000187","P"
"GO:0035063","P"
"GO:0000381","P"
"GO:0015030","C"
"GO:0000815","C"
"GO:0036258","P"
"GO:0061763","P"
"GO:0061952","P"
"GO:1904903","P"
"GO:0120160","F"
"GO:2001045","P"
"GO:0015016","F"
"GO:0030210","P"
"GO:0014822","P"
"GO:0048613","P"
"GO:0060461","P"
"GO:0030992","C"
"GO:0061511","P"
"GO:0007225","P"
"GO:0097598","C"
"GO:0006032","P"
"GO:0008061","F"
"GO:0008843","F"
"GO:0015917","P"
"GO:0090161","P"
"GO:0038031","P"
"GO:0038133","P"
"GO:1990511","P"
"GO:0060691","P"
"GO:1900100","P"
"GO:0010836","P"
"GO:0071535","F"
"GO:0072320","F"
"GO:0000942","C"
"GO:0016321","P"
"GO:0070194","P"
"GO:0000788","C"
"GO:0001740","C"
"GO:0031508","P"
"GO:0031509","P"
"GO:1902340","P"
"GO:0061445","P"
"GO:0016361","F"
"GO:0001739","C"
"GO:0045180","C"
"GO:1904261","P"
"GO:0000732","P"
"GO:1904430","P"
"GO:1904535","P"
"GO:0035375","F"
"GO:0043291","C"
"GO:0000406","F"
"GO:0008142","F"
"GO:0036145","P"
"GO:0045919","P"
"GO:0005873","C"
"GO:1990743","P"
"GO:0044387","P"
"GO:0097750","P"
"GO:0140285","P"
"GO:0030050","P"
"GO:0030327","P"
"GO:0021592","P"
"GO:0045199","P"
"GO:0055111","P"
"GO:0000921","P"
"GO:0090521","P"
"GO:1904172","P"
"GO:0017049","F"
"GO:1904498","P"
"GO:0071586","P"
"GO:0097029","P"
"GO:0004996","F"
"GO:0038194","P"
"GO:1904588","P"
"GO:1905229","P"
"GO:1905184","P"
"GO:0009597","P"
"GO:0035549","P"
"GO:0016266","P"
"GO:0036004","F"
"GO:0042247","P"
"GO:0021588","P"
"GO:0022004","P"
"GO:0036520","P"
"GO:0019773","C"
"GO:0008785","F"
"GO:0001635","F"
"GO:0032841","F"
"GO:0038041","P"
"GO:0097643","F"
"GO:0150056","C"
"GO:0150057","C"
"GO:0150058","C"
"GO:1905665","P"
"GO:0034777","C"
"GO:0008260","F"
"GO:0002199","C"
"GO:0051086","P"
"GO:0090666","P"
"GO:1904851","P"
"GO:1904871","P"
"GO:1904874","P"
"GO:0089701","C"
"GO:1901622","P"
"GO:0034499","P"
"GO:0004948","F"
"GO:0030628","F"
"GO:0072534","C"
"GO:0033192","F"
"GO:0035562","P"
"GO:1905205","P"
"GO:1900383","P"
"GO:0018293","P"
"GO:0034553","P"
"GO:0051036","P"
"GO:0060775","P"
"GO:0007518","P"
"GO:1905382","P"
"GO:2000818","P"
"GO:0007506","P"
"GO:0048343","P"
"GO:1903944","P"
"GO:0043377","P"
"GO:0000806","C"
"GO:0032298","P"
"GO:0045556","P"
"GO:0000832","F"
"GO:0097243","F"
"GO:1905396","P"
"GO:0032299","C"
"GO:0003943","F"
"GO:0061580","P"
"GO:0097539","C"
"GO:0044338","P"
"GO:0044339","P"
"GO:0048697","P"
"GO:0060064","P"
"GO:1905474","P"
"GO:0097575","C"
"GO:1904778","P"
"GO:0048633","P"
"GO:0033128","P"
"GO:0035359","P"
"GO:2000802","P"
"GO:1904158","P"
"GO:1990718","C"
"GO:0036066","P"
"GO:0120147","F"
"GO:0034098","C"
"GO:0039536","P"
"GO:0042799","F"
"GO:0070722","C"
"GO:1901675","P"
"GO:0006055","P"
"GO:0008781","F"
"GO:0047444","F"
"GO:0050462","F"
"GO:0090651","C"
"GO:0004423","F"
"GO:0019391","P"
"GO:0097037","P"
"GO:0098789","P"
"GO:0005847","C"
"GO:0000432","P"
"GO:0019086","P"
"GO:0033885","F"
"GO:0042577","F"
"GO:0046272","P"
"GO:0035226","F"
"GO:0003836","F"
"GO:0032580","C"
"GO:0047288","F"
"GO:0035650","F"
"GO:0008320","F"
"GO:0035478","F"
"GO:0090321","P"
"GO:0015074","P"
"GO:0005157","F"
"GO:1904140","P"
"GO:1904151","P"
"GO:0035229","P"
"GO:0003400","P"
"GO:0070009","F"
"GO:0042806","F"
"GO:0034769","P"
"GO:0140194","P"
"GO:0044508","F"
"GO:0002033","P"
"GO:0051946","P"
"GO:1903280","P"
"GO:0004978","F"
"GO:0044278","P"
"GO:0070294","P"
"GO:0070976","F"
"GO:0005105","F"
"GO:0099557","P"
"GO:1905078","P"
"GO:0016362","F"
"GO:1902731","P"
"GO:0004692","F"
"GO:0039520","P"
"GO:0060733","P"
"GO:0071264","P"
"GO:0005952","C"
"GO:0001835","P"
"GO:0005683","C"
"GO:0005685","C"
"GO:0005687","C"
"GO:0005689","C"
"GO:0034709","C"
"GO:0034715","C"
"GO:0034719","C"
"GO:0046540","C"
"GO:0071005","C"
"GO:0071007","C"
"GO:0005686","C"
"GO:0005682","C"
"GO:0005111","F"
"GO:0048850","P"
"GO:0044228","C"
"GO:0060128","P"
"GO:0090134","P"
"GO:1903045","P"
"GO:0017017","F"
"GO:0021526","P"
"GO:0099041","P"
"GO:0005666","C"
"GO:0003345","P"
"GO:0048843","P"
"GO:0030215","F"
"GO:0017095","F"
"GO:0001056","F"
"GO:0000495","P"
"GO:0004535","F"
"GO:0071051","P"
"GO:0090669","P"
"GO:0110008","P"
"GO:0005115","F"
"GO:0036517","P"
"GO:0036518","P"
"GO:0051885","P"
"GO:0060067","P"
"GO:0061347","P"
"GO:0061348","P"
"GO:0061349","P"
"GO:0061350","P"
"GO:0061354","P"
"GO:0097325","P"
"GO:1904934","P"
"GO:1904955","P"
"GO:0060611","P"
"GO:1902228","P"
"GO:0044806","P"
"GO:1990247","F"
"GO:0036435","F"
"GO:1905719","P"
"GO:0017056","F"
"GO:0051292","P"
"GO:0015183","F"
"GO:0061903","P"
"GO:0030538","P"
"GO:0008107","F"
"GO:0042355","P"
"GO:0038182","F"
"GO:0038184","P"
"GO:0021723","P"
"GO:0048894","P"
"GO:0061452","P"
"GO:0061485","P"
"GO:1903905","P"
"GO:0019969","F"
"GO:0004920","F"
"GO:0097602","F"
"GO:0035646","P"
"GO:0035651","F"
"GO:0036461","F"
"GO:1903232","P"
"GO:0034130","P"
"GO:0035663","F"
"GO:0032482","P"
"GO:0000055","P"
"GO:0005049","F"
"GO:0034693","C"
"GO:0002554","P"
"GO:0016170","F"
"GO:0038156","P"
"GO:0045401","P"
"GO:0032998","C"
"GO:0034156","P"
"GO:0035061","C"
"GO:0045368","P"
"GO:0045404","P"
"GO:0016603","F"
"GO:0017186","P"
"GO:0001673","C"
"GO:0050717","P"
"GO:0033314","P"
"GO:0071004","C"
"GO:0033391","C"
"GO:0009785","P"
"GO:0009882","F"
"GO:0003904","F"
"GO:0003914","F"
"GO:0000719","P"
"GO:0051916","F"
"GO:0019978","F"
"GO:0071008","C"
"GO:0015855","P"
"GO:0000395","P"
"GO:0097680","P"
"GO:0070418","C"
"GO:0060735","P"
"GO:1902629","P"
"GO:2001247","P"
"GO:0044027","P"
"GO:0051355","P"
"GO:2001208","P"
"GO:0002192","P"
"GO:0051572","P"
"GO:0035727","F"
"GO:0070915","F"
"GO:1904566","P"
"GO:0051685","P"
"GO:0016584","P"
"GO:0034398","P"
"GO:0000973","P"
"GO:0036333","P"
"GO:1904772","P"
"GO:0043046","P"
"GO:0033878","F"
"GO:0042022","C"
"GO:0016517","F"
"GO:0009181","P"
"GO:0030687","C"
"GO:0001605","F"
"GO:1903143","C"
"GO:1990409","F"
"GO:1990410","P"
"GO:0032014","P"
"GO:1903801","P"
"GO:0002859","P"
"GO:0038016","P"
"GO:0038158","P"
"GO:0043438","P"
"GO:0016602","C"
"GO:0097155","P"
"GO:0097156","P"
"GO:1905226","P"
"GO:2000819","P"
"GO:0060018","P"
"GO:0047710","F"
"GO:1903849","P"
"GO:0004662","F"
"GO:0005953","C"
"GO:0021842","P"
"GO:0010650","P"
"GO:0072660","P"
"GO:1900827","P"
"GO:0021558","P"
"GO:0045977","P"
"GO:0061106","P"
"GO:0071820","F"
"GO:0072141","P"
"GO:1905934","P"
"GO:2000227","P"
"GO:0060940","P"
"GO:0044301","C"
"GO:1990032","C"
"GO:0050659","F"
"GO:0051033","F"
"GO:1904674","P"
"GO:1990450","F"
"GO:0035368","F"
"GO:0099631","C"
"GO:0110090","P"
"GO:0035709","P"
"GO:0035713","P"
"GO:0071954","P"
"GO:1900281","P"
